,Iteration,Time,Fitness,runner_name,schedule,Temperature
11948,1436,1.733824722,16,SA,50,50
11949,1437,1.733824722,16,SA,50,50
11950,1438,1.733824722,16,SA,50,50
11951,1439,1.733824722,16,SA,50,50
11952,1440,1.733824722,16,SA,50,50
11953,1441,1.733824722,16,SA,50,50
11954,1442,1.733824722,16,SA,50,50
11955,1443,1.733824722,16,SA,50,50
11956,1444,1.733824722,16,SA,50,50
11957,1445,1.733824722,16,SA,50,50
11958,1446,1.733824722,16,SA,50,50
11959,1447,1.733824722,16,SA,50,50
11960,1448,1.733824722,16,SA,50,50
11961,1449,1.733824722,16,SA,50,50
11962,1450,1.733824722,16,SA,50,50
11963,1451,1.733824722,16,SA,50,50
11964,1452,1.733824722,16,SA,50,50
11965,1453,1.733824722,16,SA,50,50
11966,1454,1.733824722,16,SA,50,50
11967,1455,1.733824722,16,SA,50,50
11968,1456,1.733824722,16,SA,50,50
11969,1457,1.733824722,16,SA,50,50
11970,1458,1.733824722,16,SA,50,50
11971,1459,1.733824722,16,SA,50,50
11972,1460,1.733824722,16,SA,50,50
11973,1461,1.733824722,16,SA,50,50
11974,1462,1.733824722,16,SA,50,50
11975,1463,1.733824722,16,SA,50,50
11976,1464,1.733824722,16,SA,50,50
11977,1465,1.733824722,16,SA,50,50
11978,1466,1.733824722,16,SA,50,50
11979,1467,1.733824722,16,SA,50,50
11980,1468,1.733824722,16,SA,50,50
11981,1469,1.733824722,16,SA,50,50
11982,1470,1.733824722,16,SA,50,50
11983,1471,1.733824722,16,SA,50,50
11984,1472,1.733824722,16,SA,50,50
11985,1473,1.733824722,16,SA,50,50
11986,1474,1.733824722,16,SA,50,50
11987,1475,1.733824722,16,SA,50,50
11988,1476,1.733824722,16,SA,50,50
11989,1477,1.733824722,16,SA,50,50
11990,1478,1.733824722,16,SA,50,50
11991,1479,1.733824722,16,SA,50,50
11992,1480,1.733824722,16,SA,50,50
11993,1481,1.733824722,16,SA,50,50
11994,1482,1.733824722,16,SA,50,50
11995,1483,1.733824722,16,SA,50,50
11996,1484,1.733824722,16,SA,50,50
11997,1485,1.733824722,16,SA,50,50
11998,1486,1.733824722,16,SA,50,50
11999,1487,1.733824722,16,SA,50,50
12000,1488,1.733824722,16,SA,50,50
12001,1489,1.733824722,16,SA,50,50
12002,1490,1.733824722,16,SA,50,50
12003,1491,1.733824722,16,SA,50,50
12004,1492,1.733824722,16,SA,50,50
12005,1493,1.733824722,16,SA,50,50
12006,1494,1.733824722,16,SA,50,50
12007,1495,1.733824722,16,SA,50,50
12008,1496,1.733824722,16,SA,50,50
12009,1497,1.733824722,16,SA,50,50
12010,1498,1.733824722,16,SA,50,50
12011,1499,1.733824722,16,SA,50,50
12012,1500,1.733824722,16,SA,50,50
12013,1501,1.733824722,16,SA,50,50
12014,1502,1.733824722,16,SA,50,50
12015,1503,1.733824722,16,SA,50,50
12016,1504,1.733824722,16,SA,50,50
12017,1505,1.733824722,16,SA,50,50
12018,1506,1.733824722,16,SA,50,50
12019,1507,1.733824722,16,SA,50,50
12020,1508,1.733824722,16,SA,50,50
12021,1509,1.733824722,16,SA,50,50
12022,1510,1.733824722,16,SA,50,50
12023,1511,1.733824722,16,SA,50,50
12024,1512,1.733824722,16,SA,50,50
12025,1513,1.733824722,16,SA,50,50
12026,1514,1.733824722,16,SA,50,50
12027,1515,1.733824722,16,SA,50,50
12028,1516,1.733824722,16,SA,50,50
12029,1517,1.733824722,16,SA,50,50
12030,1518,1.733824722,16,SA,50,50
12031,1519,1.733824722,16,SA,50,50
12032,1520,1.733824722,16,SA,50,50
12033,1521,1.733824722,16,SA,50,50
12034,1522,1.733824722,16,SA,50,50
12035,1523,1.733824722,16,SA,50,50
12036,1524,1.733824722,16,SA,50,50
12037,1525,1.733824722,16,SA,50,50
12038,1526,1.733824722,16,SA,50,50
12039,1527,1.733824722,16,SA,50,50
12040,1528,1.733824722,16,SA,50,50
12041,1529,1.733824722,16,SA,50,50
12042,1530,1.733824722,16,SA,50,50
12043,1531,1.733824722,16,SA,50,50
12044,1532,1.733824722,16,SA,50,50
12045,1533,1.733824722,16,SA,50,50
12046,1534,1.733824722,16,SA,50,50
12047,1535,1.733824722,16,SA,50,50
12048,1536,1.733824722,16,SA,50,50
12049,1537,1.733824722,16,SA,50,50
12050,1538,1.733824722,16,SA,50,50
12051,1539,1.733824722,16,SA,50,50
12052,1540,1.733824722,16,SA,50,50
12053,1541,1.733824722,16,SA,50,50
12054,1542,1.733824722,16,SA,50,50
12055,1543,1.733824722,16,SA,50,50
12056,1544,1.733824722,16,SA,50,50
12057,1545,1.733824722,16,SA,50,50
12058,1546,1.733824722,16,SA,50,50
12059,1547,1.733824722,16,SA,50,50
12060,1548,1.733824722,16,SA,50,50
12061,1549,1.733824722,16,SA,50,50
12062,1550,1.733824722,16,SA,50,50
12063,1551,1.733824722,16,SA,50,50
12064,1552,1.733824722,16,SA,50,50
12065,1553,1.733824722,16,SA,50,50
12066,1554,1.733824722,16,SA,50,50
12067,1555,1.733824722,16,SA,50,50
12068,1556,1.733824722,16,SA,50,50
12069,1557,1.733824722,16,SA,50,50
12070,1558,1.733824722,16,SA,50,50
12071,1559,1.733824722,16,SA,50,50
12072,1560,1.733824722,16,SA,50,50
12073,1561,1.733824722,16,SA,50,50
12074,1562,1.733824722,16,SA,50,50
12075,1563,1.733824722,16,SA,50,50
12076,1564,1.733824722,16,SA,50,50
12077,1565,1.733824722,16,SA,50,50
12078,1566,1.733824722,16,SA,50,50
12079,1567,1.733824722,16,SA,50,50
12080,1568,1.733824722,16,SA,50,50
12081,1569,1.733824722,16,SA,50,50
12082,1570,1.733824722,16,SA,50,50
12083,1571,1.733824722,16,SA,50,50
12084,1572,1.733824722,16,SA,50,50
12085,1573,1.733824722,16,SA,50,50
12086,1574,1.733824722,16,SA,50,50
12087,1575,1.733824722,16,SA,50,50
12088,1576,1.733824722,16,SA,50,50
12089,1577,1.733824722,16,SA,50,50
12090,1578,1.733824722,16,SA,50,50
12091,1579,1.733824722,16,SA,50,50
12092,1580,1.733824722,16,SA,50,50
12093,1581,1.733824722,16,SA,50,50
12094,1582,1.733824722,16,SA,50,50
12095,1583,1.733824722,16,SA,50,50
12096,1584,1.733824722,16,SA,50,50
12097,1585,1.733824722,16,SA,50,50
12098,1586,1.733824722,16,SA,50,50
12099,1587,1.733824722,16,SA,50,50
12100,1588,1.733824722,16,SA,50,50
12101,1589,1.733824722,16,SA,50,50
12102,1590,1.733824722,16,SA,50,50
12103,1591,1.733824722,16,SA,50,50
12104,1592,1.733824722,16,SA,50,50
12105,1593,1.733824722,16,SA,50,50
12106,1594,1.733824722,16,SA,50,50
12107,1595,1.733824722,16,SA,50,50
12108,1596,1.733824722,16,SA,50,50
12109,1597,1.733824722,16,SA,50,50
12110,1598,1.733824722,16,SA,50,50
12111,1599,1.733824722,16,SA,50,50
12112,1600,1.733824722,16,SA,50,50
12113,1601,1.733824722,16,SA,50,50
12114,1602,1.733824722,16,SA,50,50
12115,1603,1.733824722,16,SA,50,50
12116,1604,1.733824722,16,SA,50,50
12117,1605,1.733824722,16,SA,50,50
12118,1606,1.733824722,16,SA,50,50
12119,1607,1.733824722,16,SA,50,50
12120,1608,1.733824722,16,SA,50,50
12121,1609,1.733824722,16,SA,50,50
12122,1610,1.733824722,16,SA,50,50
12123,1611,1.733824722,16,SA,50,50
12124,1612,1.733824722,16,SA,50,50
12125,1613,1.733824722,16,SA,50,50
12126,1614,1.733824722,16,SA,50,50
12127,1615,1.733824722,16,SA,50,50
12128,1616,1.733824722,16,SA,50,50
12129,1617,1.733824722,16,SA,50,50
12130,1618,1.733824722,16,SA,50,50
12131,1619,1.733824722,16,SA,50,50
12132,1620,1.733824722,16,SA,50,50
12133,1621,1.733824722,16,SA,50,50
12134,1622,1.733824722,16,SA,50,50
12135,1623,1.733824722,16,SA,50,50
12136,1624,1.733824722,16,SA,50,50
12137,1625,1.733824722,16,SA,50,50
12138,1626,1.733824722,16,SA,50,50
12139,1627,1.733824722,16,SA,50,50
12140,1628,1.733824722,16,SA,50,50
12141,1629,1.733824722,16,SA,50,50
12142,1630,1.733824722,16,SA,50,50
12143,1631,1.733824722,16,SA,50,50
12144,1632,1.733824722,16,SA,50,50
12145,1633,1.733824722,16,SA,50,50
12146,1634,1.733824722,16,SA,50,50
12147,1635,1.733824722,16,SA,50,50
12148,1636,1.733824722,16,SA,50,50
12149,1637,1.733824722,16,SA,50,50
12150,1638,1.733824722,16,SA,50,50
12151,1639,1.733824722,16,SA,50,50
12152,1640,1.733824722,16,SA,50,50
12153,1641,1.733824722,16,SA,50,50
12154,1642,1.733824722,16,SA,50,50
12155,1643,1.733824722,16,SA,50,50
12156,1644,1.733824722,16,SA,50,50
12157,1645,1.733824722,16,SA,50,50
12158,1646,1.733824722,16,SA,50,50
12159,1647,1.733824722,16,SA,50,50
12160,1648,1.733824722,16,SA,50,50
12161,1649,1.733824722,16,SA,50,50
12162,1650,1.733824722,16,SA,50,50
12163,1651,1.733824722,16,SA,50,50
12164,1652,1.733824722,16,SA,50,50
12165,1653,1.733824722,16,SA,50,50
12166,1654,1.733824722,16,SA,50,50
12167,1655,1.733824722,16,SA,50,50
12168,1656,1.733824722,16,SA,50,50
12169,1657,1.733824722,16,SA,50,50
12170,1658,1.733824722,16,SA,50,50
12171,1659,1.733824722,16,SA,50,50
12172,1660,1.733824722,16,SA,50,50
12173,1661,1.733824722,16,SA,50,50
12174,1662,1.733824722,16,SA,50,50
12175,1663,1.733824722,16,SA,50,50
12176,1664,1.733824722,16,SA,50,50
12177,1665,1.733824722,16,SA,50,50
12178,1666,1.733824722,16,SA,50,50
12179,1667,1.733824722,16,SA,50,50
12180,1668,1.733824722,16,SA,50,50
12181,1669,1.733824722,16,SA,50,50
12182,1670,1.733824722,16,SA,50,50
12183,1671,1.733824722,16,SA,50,50
12184,1672,1.733824722,16,SA,50,50
12185,1673,1.733824722,16,SA,50,50
12186,1674,1.733824722,16,SA,50,50
12187,1675,1.733824722,16,SA,50,50
12188,1676,1.733824722,16,SA,50,50
12189,1677,1.733824722,16,SA,50,50
12190,1678,1.733824722,16,SA,50,50
12191,1679,1.733824722,16,SA,50,50
12192,1680,1.733824722,16,SA,50,50
12193,1681,1.733824722,16,SA,50,50
12194,1682,1.733824722,16,SA,50,50
12195,1683,1.733824722,16,SA,50,50
12196,1684,1.733824722,16,SA,50,50
12197,1685,1.733824722,16,SA,50,50
12198,1686,1.733824722,16,SA,50,50
12199,1687,1.733824722,16,SA,50,50
12200,1688,1.733824722,16,SA,50,50
12201,1689,1.733824722,16,SA,50,50
12202,1690,1.733824722,16,SA,50,50
12203,1691,1.733824722,16,SA,50,50
12204,1692,1.733824722,16,SA,50,50
12205,1693,1.733824722,16,SA,50,50
12206,1694,1.733824722,16,SA,50,50
12207,1695,1.733824722,16,SA,50,50
12208,1696,1.733824722,16,SA,50,50
12209,1697,1.733824722,16,SA,50,50
12210,1698,1.733824722,16,SA,50,50
12211,1699,1.733824722,16,SA,50,50
12212,1700,1.733824722,16,SA,50,50
12213,1701,1.733824722,16,SA,50,50
12214,1702,1.733824722,16,SA,50,50
12215,1703,1.733824722,16,SA,50,50
12216,1704,1.733824722,16,SA,50,50
12217,1705,1.733824722,16,SA,50,50
12218,1706,1.733824722,16,SA,50,50
12219,1707,1.733824722,16,SA,50,50
12220,1708,1.733824722,16,SA,50,50
12221,1709,1.733824722,16,SA,50,50
12222,1710,1.733824722,16,SA,50,50
12223,1711,1.733824722,16,SA,50,50
12224,1712,1.733824722,16,SA,50,50
12225,1713,1.733824722,16,SA,50,50
12226,1714,1.733824722,16,SA,50,50
12227,1715,1.733824722,16,SA,50,50
12228,1716,1.733824722,16,SA,50,50
12229,1717,1.733824722,16,SA,50,50
12230,1718,1.733824722,16,SA,50,50
12231,1719,1.733824722,16,SA,50,50
12232,1720,1.733824722,16,SA,50,50
12233,1721,1.733824722,16,SA,50,50
12234,1722,1.733824722,16,SA,50,50
12235,1723,1.733824722,16,SA,50,50
12236,1724,1.733824722,16,SA,50,50
12237,1725,1.733824722,16,SA,50,50
12238,1726,1.733824722,16,SA,50,50
12239,1727,1.733824722,16,SA,50,50
12240,1728,1.733824722,16,SA,50,50
12241,1729,1.733824722,16,SA,50,50
12242,1730,1.733824722,16,SA,50,50
12243,1731,1.733824722,16,SA,50,50
12244,1732,1.733824722,16,SA,50,50
12245,1733,1.733824722,16,SA,50,50
12246,1734,1.733824722,16,SA,50,50
12247,1735,1.733824722,16,SA,50,50
12248,1736,1.733824722,16,SA,50,50
12249,1737,1.733824722,16,SA,50,50
12250,1738,1.733824722,16,SA,50,50
12251,1739,1.733824722,16,SA,50,50
12252,1740,1.733824722,16,SA,50,50
12253,1741,1.733824722,16,SA,50,50
12254,1742,1.733824722,16,SA,50,50
12255,1743,1.733824722,16,SA,50,50
12256,1744,1.733824722,16,SA,50,50
12257,1745,1.733824722,16,SA,50,50
12258,1746,1.733824722,16,SA,50,50
12259,1747,1.733824722,16,SA,50,50
12260,1748,1.733824722,16,SA,50,50
12261,1749,1.733824722,16,SA,50,50
12262,1750,1.733824722,16,SA,50,50
12263,1751,1.733824722,16,SA,50,50
12264,1752,1.733824722,16,SA,50,50
12265,1753,1.733824722,16,SA,50,50
12266,1754,1.733824722,16,SA,50,50
12267,1755,1.733824722,16,SA,50,50
12268,1756,1.733824722,16,SA,50,50
12269,1757,1.733824722,16,SA,50,50
12270,1758,1.733824722,16,SA,50,50
12271,1759,1.733824722,16,SA,50,50
12272,1760,1.733824722,16,SA,50,50
12273,1761,1.733824722,16,SA,50,50
12274,1762,1.733824722,16,SA,50,50
12275,1763,1.733824722,16,SA,50,50
12276,1764,1.733824722,16,SA,50,50
12277,1765,1.733824722,16,SA,50,50
12278,1766,1.733824722,16,SA,50,50
12279,1767,1.733824722,16,SA,50,50
12280,1768,1.733824722,16,SA,50,50
12281,1769,1.733824722,16,SA,50,50
12282,1770,1.733824722,16,SA,50,50
12283,1771,1.733824722,16,SA,50,50
12284,1772,1.733824722,16,SA,50,50
12285,1773,1.733824722,16,SA,50,50
12286,1774,1.733824722,16,SA,50,50
12287,1775,1.733824722,16,SA,50,50
12288,1776,1.733824722,16,SA,50,50
12289,1777,1.733824722,16,SA,50,50
12290,1778,1.733824722,16,SA,50,50
12291,1779,1.733824722,16,SA,50,50
12292,1780,1.733824722,16,SA,50,50
12293,1781,1.733824722,16,SA,50,50
12294,1782,1.733824722,16,SA,50,50
12295,1783,1.733824722,16,SA,50,50
12296,1784,1.733824722,16,SA,50,50
12297,1785,1.733824722,16,SA,50,50
12298,1786,1.733824722,16,SA,50,50
12299,1787,1.733824722,16,SA,50,50
12300,1788,1.733824722,16,SA,50,50
12301,1789,1.733824722,16,SA,50,50
12302,1790,1.733824722,16,SA,50,50
12303,1791,1.733824722,16,SA,50,50
12304,1792,1.733824722,16,SA,50,50
12305,1793,1.733824722,16,SA,50,50
12306,1794,1.733824722,16,SA,50,50
12307,1795,1.733824722,16,SA,50,50
12308,1796,1.733824722,16,SA,50,50
12309,1797,1.733824722,16,SA,50,50
12310,1798,1.733824722,16,SA,50,50
12311,1799,1.733824722,16,SA,50,50
12312,1800,1.733824722,16,SA,50,50
12313,1801,1.733824722,16,SA,50,50
12314,1802,1.733824722,16,SA,50,50
12315,1803,1.733824722,16,SA,50,50
12316,1804,1.733824722,16,SA,50,50
12317,1805,1.733824722,16,SA,50,50
12318,1806,1.733824722,16,SA,50,50
12319,1807,1.733824722,16,SA,50,50
12320,1808,1.733824722,16,SA,50,50
12321,1809,1.733824722,16,SA,50,50
12322,1810,1.733824722,16,SA,50,50
12323,1811,1.733824722,16,SA,50,50
12324,1812,1.733824722,16,SA,50,50
12325,1813,1.733824722,16,SA,50,50
12326,1814,1.733824722,16,SA,50,50
12327,1815,1.733824722,16,SA,50,50
12328,1816,1.733824722,16,SA,50,50
12329,1817,1.733824722,16,SA,50,50
12330,1818,1.733824722,16,SA,50,50
12331,1819,1.733824722,16,SA,50,50
12332,1820,1.733824722,16,SA,50,50
12333,1821,1.733824722,16,SA,50,50
12334,1822,1.733824722,16,SA,50,50
12335,1823,1.733824722,16,SA,50,50
12336,1824,1.733824722,16,SA,50,50
12337,1825,1.733824722,16,SA,50,50
12338,1826,1.733824722,16,SA,50,50
12339,1827,1.733824722,16,SA,50,50
12340,1828,1.733824722,16,SA,50,50
12341,1829,1.733824722,16,SA,50,50
12342,1830,1.733824722,16,SA,50,50
12343,1831,1.733824722,16,SA,50,50
12344,1832,1.733824722,16,SA,50,50
12345,1833,1.733824722,16,SA,50,50
12346,1834,1.733824722,16,SA,50,50
12347,1835,1.733824722,16,SA,50,50
12348,1836,1.733824722,16,SA,50,50
12349,1837,1.733824722,16,SA,50,50
12350,1838,1.733824722,16,SA,50,50
12351,1839,1.733824722,16,SA,50,50
12352,1840,1.733824722,16,SA,50,50
12353,1841,1.733824722,16,SA,50,50
12354,1842,1.733824722,16,SA,50,50
12355,1843,1.733824722,16,SA,50,50
12356,1844,1.733824722,16,SA,50,50
12357,1845,1.733824722,16,SA,50,50
12358,1846,1.733824722,16,SA,50,50
12359,1847,1.733824722,16,SA,50,50
12360,1848,1.733824722,16,SA,50,50
12361,1849,1.733824722,16,SA,50,50
12362,1850,1.733824722,16,SA,50,50
12363,1851,1.733824722,16,SA,50,50
12364,1852,1.733824722,16,SA,50,50
12365,1853,1.733824722,16,SA,50,50
12366,1854,1.733824722,16,SA,50,50
12367,1855,1.733824722,16,SA,50,50
12368,1856,1.733824722,16,SA,50,50
12369,1857,1.733824722,16,SA,50,50
12370,1858,1.733824722,16,SA,50,50
12371,1859,1.733824722,16,SA,50,50
12372,1860,1.733824722,16,SA,50,50
12373,1861,1.733824722,16,SA,50,50
12374,1862,1.733824722,16,SA,50,50
12375,1863,1.733824722,16,SA,50,50
12376,1864,1.733824722,16,SA,50,50
12377,1865,1.733824722,16,SA,50,50
12378,1866,1.733824722,16,SA,50,50
12379,1867,1.733824722,16,SA,50,50
12380,1868,1.733824722,16,SA,50,50
12381,1869,1.733824722,16,SA,50,50
12382,1870,1.733824722,16,SA,50,50
12383,1871,1.733824722,16,SA,50,50
12384,1872,1.733824722,16,SA,50,50
12385,1873,1.733824722,16,SA,50,50
12386,1874,1.733824722,16,SA,50,50
12387,1875,1.733824722,16,SA,50,50
12388,1876,1.733824722,16,SA,50,50
12389,1877,1.733824722,16,SA,50,50
12390,1878,1.733824722,16,SA,50,50
12391,1879,1.733824722,16,SA,50,50
12392,1880,1.733824722,16,SA,50,50
12393,1881,1.733824722,16,SA,50,50
12394,1882,1.733824722,16,SA,50,50
12395,1883,1.733824722,16,SA,50,50
12396,1884,1.733824722,16,SA,50,50
12397,1885,1.733824722,16,SA,50,50
12398,1886,1.733824722,16,SA,50,50
12399,1887,1.733824722,16,SA,50,50
12400,1888,1.733824722,16,SA,50,50
12401,1889,1.733824722,16,SA,50,50
12402,1890,1.733824722,16,SA,50,50
12403,1891,1.733824722,16,SA,50,50
12404,1892,1.733824722,16,SA,50,50
12405,1893,1.733824722,16,SA,50,50
12406,1894,1.733824722,16,SA,50,50
12407,1895,1.733824722,16,SA,50,50
12408,1896,1.733824722,16,SA,50,50
12409,1897,1.733824722,16,SA,50,50
12410,1898,1.733824722,16,SA,50,50
12411,1899,1.733824722,16,SA,50,50
12412,1900,1.733824722,16,SA,50,50
12413,1901,1.733824722,16,SA,50,50
12414,1902,1.733824722,16,SA,50,50
12415,1903,1.733824722,16,SA,50,50
12416,1904,1.733824722,16,SA,50,50
12417,1905,1.733824722,16,SA,50,50
12418,1906,1.733824722,16,SA,50,50
12419,1907,1.733824722,16,SA,50,50
12420,1908,1.733824722,16,SA,50,50
12421,1909,1.733824722,16,SA,50,50
12422,1910,1.733824722,16,SA,50,50
12423,1911,1.733824722,16,SA,50,50
12424,1912,1.733824722,16,SA,50,50
12425,1913,1.733824722,16,SA,50,50
12426,1914,1.733824722,16,SA,50,50
12427,1915,1.733824722,16,SA,50,50
12428,1916,1.733824722,16,SA,50,50
12429,1917,1.733824722,16,SA,50,50
12430,1918,1.733824722,16,SA,50,50
12431,1919,1.733824722,16,SA,50,50
12432,1920,1.733824722,16,SA,50,50
12433,1921,1.733824722,16,SA,50,50
12434,1922,1.733824722,16,SA,50,50
12435,1923,1.733824722,16,SA,50,50
12436,1924,1.733824722,16,SA,50,50
12437,1925,1.733824722,16,SA,50,50
12438,1926,1.733824722,16,SA,50,50
12439,1927,1.733824722,16,SA,50,50
12440,1928,1.733824722,16,SA,50,50
12441,1929,1.733824722,16,SA,50,50
12442,1930,1.733824722,16,SA,50,50
12443,1931,1.733824722,16,SA,50,50
12444,1932,1.733824722,16,SA,50,50
12445,1933,1.733824722,16,SA,50,50
12446,1934,1.733824722,16,SA,50,50
12447,1935,1.733824722,16,SA,50,50
12448,1936,1.733824722,16,SA,50,50
12449,1937,1.733824722,16,SA,50,50
12450,1938,1.733824722,16,SA,50,50
12451,1939,1.733824722,16,SA,50,50
12452,1940,1.733824722,16,SA,50,50
12453,1941,1.733824722,16,SA,50,50
12454,1942,1.733824722,16,SA,50,50
12455,1943,1.733824722,16,SA,50,50
12456,1944,1.733824722,16,SA,50,50
12457,1945,1.733824722,16,SA,50,50
12458,1946,1.733824722,16,SA,50,50
12459,1947,1.733824722,16,SA,50,50
12460,1948,1.733824722,16,SA,50,50
12461,1949,1.733824722,16,SA,50,50
12462,1950,1.733824722,16,SA,50,50
12463,1951,1.733824722,16,SA,50,50
12464,1952,1.733824722,16,SA,50,50
12465,1953,1.733824722,16,SA,50,50
12466,1954,1.733824722,16,SA,50,50
12467,1955,1.733824722,16,SA,50,50
12468,1956,1.733824722,16,SA,50,50
12469,1957,1.733824722,16,SA,50,50
12470,1958,1.733824722,16,SA,50,50
12471,1959,1.733824722,16,SA,50,50
12472,1960,1.733824722,16,SA,50,50
12473,1961,1.733824722,16,SA,50,50
12474,1962,1.733824722,16,SA,50,50
12475,1963,1.733824722,16,SA,50,50
12476,1964,1.733824722,16,SA,50,50
12477,1965,1.733824722,16,SA,50,50
12478,1966,1.733824722,16,SA,50,50
12479,1967,1.733824722,16,SA,50,50
12480,1968,1.733824722,16,SA,50,50
12481,1969,1.733824722,16,SA,50,50
12482,1970,1.733824722,16,SA,50,50
12483,1971,1.733824722,16,SA,50,50
12484,1972,1.733824722,16,SA,50,50
12485,1973,1.733824722,16,SA,50,50
12486,1974,1.733824722,16,SA,50,50
12487,1975,1.733824722,16,SA,50,50
12488,1976,1.733824722,16,SA,50,50
12489,1977,1.733824722,16,SA,50,50
12490,1978,1.733824722,16,SA,50,50
12491,1979,1.733824722,16,SA,50,50
12492,1980,1.733824722,16,SA,50,50
12493,1981,1.733824722,16,SA,50,50
12494,1982,1.733824722,16,SA,50,50
12495,1983,1.733824722,16,SA,50,50
12496,1984,1.733824722,16,SA,50,50
12497,1985,1.733824722,16,SA,50,50
12498,1986,1.733824722,16,SA,50,50
12499,1987,1.733824722,16,SA,50,50
12500,1988,1.733824722,16,SA,50,50
12501,1989,1.733824722,16,SA,50,50
12502,1990,1.733824722,16,SA,50,50
12503,1991,1.733824722,16,SA,50,50
12504,1992,1.733824722,16,SA,50,50
12505,1993,1.733824722,16,SA,50,50
12506,1994,1.733824722,16,SA,50,50
12507,1995,1.733824722,16,SA,50,50
12508,1996,1.733824722,16,SA,50,50
12509,1997,1.733824722,16,SA,50,50
12510,1998,1.733824722,16,SA,50,50
12511,1999,1.733824722,16,SA,50,50
12512,2000,1.733824722,16,SA,50,50
12513,2001,1.733824722,16,SA,50,50
12514,2002,1.733824722,16,SA,50,50
12515,2003,1.733824722,16,SA,50,50
12516,2004,1.733824722,16,SA,50,50
12517,2005,1.733824722,16,SA,50,50
12518,2006,1.733824722,16,SA,50,50
12519,2007,1.733824722,16,SA,50,50
12520,2008,1.733824722,16,SA,50,50
12521,2009,1.733824722,16,SA,50,50
12522,2010,1.733824722,16,SA,50,50
12523,2011,1.733824722,16,SA,50,50
12524,2012,1.733824722,16,SA,50,50
12525,2013,1.733824722,16,SA,50,50
12526,2014,1.733824722,16,SA,50,50
12527,2015,1.733824722,16,SA,50,50
12528,2016,1.733824722,16,SA,50,50
12529,2017,1.733824722,16,SA,50,50
12530,2018,1.733824722,16,SA,50,50
12531,2019,1.733824722,16,SA,50,50
12532,2020,1.733824722,16,SA,50,50
12533,2021,1.733824722,16,SA,50,50
12534,2022,1.733824722,16,SA,50,50
12535,2023,1.733824722,16,SA,50,50
12536,2024,1.733824722,16,SA,50,50
12537,2025,1.733824722,16,SA,50,50
12538,2026,1.733824722,16,SA,50,50
12539,2027,1.733824722,16,SA,50,50
12540,2028,1.733824722,16,SA,50,50
12541,2029,1.733824722,16,SA,50,50
12542,2030,1.733824722,16,SA,50,50
12543,2031,1.733824722,16,SA,50,50
12544,2032,1.733824722,16,SA,50,50
12545,2033,1.733824722,16,SA,50,50
12546,2034,1.733824722,16,SA,50,50
12547,2035,1.733824722,16,SA,50,50
12548,2036,1.733824722,16,SA,50,50
12549,2037,1.733824722,16,SA,50,50
12550,2038,1.733824722,16,SA,50,50
12551,2039,1.733824722,16,SA,50,50
12552,2040,1.733824722,16,SA,50,50
12553,2041,1.733824722,16,SA,50,50
12554,2042,1.733824722,16,SA,50,50
12555,2043,1.733824722,16,SA,50,50
12556,2044,1.733824722,16,SA,50,50
12557,2045,1.733824722,16,SA,50,50
12558,2046,1.733824722,16,SA,50,50
12559,2047,1.733824722,16,SA,50,50
12560,2048,1.733824722,16,SA,50,50
12561,2049,1.733824722,16,SA,50,50
12562,2050,1.733824722,16,SA,50,50
12563,2051,1.733824722,16,SA,50,50
12564,2052,1.733824722,16,SA,50,50
12565,2053,1.733824722,16,SA,50,50
12566,2054,1.733824722,16,SA,50,50
12567,2055,1.733824722,16,SA,50,50
12568,2056,1.733824722,16,SA,50,50
12569,2057,1.733824722,16,SA,50,50
12570,2058,1.733824722,16,SA,50,50
12571,2059,1.733824722,16,SA,50,50
12572,2060,1.733824722,16,SA,50,50
12573,2061,1.733824722,16,SA,50,50
12574,2062,1.733824722,16,SA,50,50
12575,2063,1.733824722,16,SA,50,50
12576,2064,1.733824722,16,SA,50,50
12577,2065,1.733824722,16,SA,50,50
12578,2066,1.733824722,16,SA,50,50
12579,2067,1.733824722,16,SA,50,50
12580,2068,1.733824722,16,SA,50,50
12581,2069,1.733824722,16,SA,50,50
12582,2070,1.733824722,16,SA,50,50
12583,2071,1.733824722,16,SA,50,50
12584,2072,1.733824722,16,SA,50,50
12585,2073,1.733824722,16,SA,50,50
12586,2074,1.733824722,16,SA,50,50
12587,2075,1.733824722,16,SA,50,50
12588,2076,1.733824722,16,SA,50,50
12589,2077,1.733824722,16,SA,50,50
12590,2078,1.733824722,16,SA,50,50
12591,2079,1.733824722,16,SA,50,50
12592,2080,1.733824722,16,SA,50,50
12593,2081,1.733824722,16,SA,50,50
12594,2082,1.733824722,16,SA,50,50
12595,2083,1.733824722,16,SA,50,50
12596,2084,1.733824722,16,SA,50,50
12597,2085,1.733824722,16,SA,50,50
12598,2086,1.733824722,16,SA,50,50
12599,2087,1.733824722,16,SA,50,50
12600,2088,1.733824722,16,SA,50,50
12601,2089,1.733824722,16,SA,50,50
12602,2090,1.733824722,16,SA,50,50
12603,2091,1.733824722,16,SA,50,50
12604,2092,1.733824722,16,SA,50,50
12605,2093,1.733824722,16,SA,50,50
12606,2094,1.733824722,16,SA,50,50
12607,2095,1.733824722,16,SA,50,50
12608,2096,1.733824722,16,SA,50,50
12609,2097,1.733824722,16,SA,50,50
12610,2098,1.733824722,16,SA,50,50
12611,2099,1.733824722,16,SA,50,50
12612,2100,1.733824722,16,SA,50,50
