,Iterations,Fitness,Time,State,runner_name,schedule,Temperature
22,256,14.0,0.02872280600000021,[0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
23,512,16.0,0.05860357400000016,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
24,1024,16.0,0.13182779700000058,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
25,2048,16.0,0.36447339000000056,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
26,4096,16.0,1.0086576170000008,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
27,8192,16.0,1.5813128,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,10,10
28,1,8.0,0.00028531999999970026,[1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 1],SA,50,50
29,2,9.0,0.0007131270000000356,[1 0 1 1 0 0 1 1 0 1 1 0 1 0 0 1],SA,50,50
30,4,11.0,0.001193102999999418,[1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 1],SA,50,50
31,8,8.0,0.0019666940000000466,[1 0 1 1 0 0 1 1 0 0 1 1 1 0 0 0],SA,50,50
32,16,8.0,0.0030295830000000024,[1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1],SA,50,50
33,32,10.0,0.004852132999999981,[1 0 1 1 1 1 0 1 0 1 1 0 1 0 1 0],SA,50,50
34,64,10.0,0.009696703999999556,[1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1],SA,50,50
35,128,10.0,0.017634928999999744,[0 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1],SA,50,50
36,256,10.0,0.03273018599999933,[0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1],SA,50,50
37,512,15.0,0.06317472299999949,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1],SA,50,50
38,1024,16.0,0.1354337619999999,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,50,50
39,2048,16.0,0.407521923,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,50,50
40,4096,16.0,1.0718236469999995,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,50,50
41,8192,16.0,1.7338247219999996,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,50,50
42,1,8.0,0.00028415000000059365,[1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 1],SA,100,100
43,2,9.0,0.000812271000000031,[1 0 1 1 0 0 1 1 0 1 1 0 1 0 0 1],SA,100,100
44,4,11.0,0.0013659920000002046,[1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 1],SA,100,100
45,8,8.0,0.002075214000000436,[1 0 1 1 0 0 1 1 0 0 1 1 1 0 0 0],SA,100,100
46,16,8.0,0.003137081000000208,[1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1],SA,100,100
47,32,10.0,0.005015446000000701,[1 0 1 1 1 1 0 1 0 1 1 0 1 0 1 0],SA,100,100
48,64,10.0,0.0083540830000004,[1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1],SA,100,100
49,128,6.0,0.01570942500000072,[0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0],SA,100,100
50,256,6.0,0.029826841000000215,[1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1],SA,100,100
51,512,14.0,0.0617726360000006,[1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1],SA,100,100
52,1024,16.0,0.13571347600000028,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,100,100
53,2048,16.0,0.36008122600000014,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,100,100
54,4096,16.0,1.043534298,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,100,100
55,8192,16.0,1.740061657000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],SA,100,100
