,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
59,512,16.0,0.42106903900000026,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,5,30
60,1,5.0,0.4223770960000004,[0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1],RHC,6,30
61,2,6.0,0.4228528800000002,[0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 1],RHC,6,30
62,4,7.0,0.42346853500000003,[0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 1],RHC,6,30
63,8,10.0,0.42462134600000034,[1 0 1 1 1 1 0 0 1 1 1 0 1 0 0 1],RHC,6,30
64,16,13.0,0.4267832690000004,[1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1],RHC,6,30
65,32,14.0,0.43085708600000006,[1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1],RHC,6,30
66,64,16.0,0.439678233,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,6,30
67,128,16.0,0.4575066350000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,6,30
68,256,16.0,0.493289485,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,6,30
69,512,16.0,0.5614677490000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,6,30
70,1,7.0,0.5627266610000001,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,30
71,2,7.0,0.5631573400000001,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,30
72,4,8.0,0.5638368270000003,[1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0],RHC,7,30
73,8,9.0,0.5650497760000004,[1 0 1 1 1 0 0 1 0 0 1 1 0 1 1 0],RHC,7,30
74,16,14.0,0.5674249600000003,[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0],RHC,7,30
75,32,15.0,0.572256511,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0],RHC,7,30
76,64,16.0,0.5810773490000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,7,30
77,128,16.0,0.5986513910000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,7,30
78,256,16.0,0.6364366540000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,7,30
79,512,16.0,0.716782426,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,7,30
80,1,7.0,0.7184828790000002,[1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1],RHC,8,30
81,2,8.0,0.7190251030000003,[1 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1],RHC,8,30
82,4,10.0,0.7199193240000001,[1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 1],RHC,8,30
83,8,13.0,0.7215605520000001,[1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1],RHC,8,30
84,16,13.0,0.7250865560000004,[1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1],RHC,8,30
85,32,16.0,0.730227878,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,8,30
86,64,16.0,0.7414206330000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,8,30
87,128,16.0,0.762121472,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,8,30
88,256,16.0,0.804341365,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,8,30
89,512,16.0,0.8949055870000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,8,30
90,1,11.0,0.8964660380000002,[1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1],RHC,9,30
91,2,11.0,0.8969982440000002,[1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1],RHC,9,30
92,4,11.0,0.8978882170000002,[1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1],RHC,9,30
93,8,13.0,0.8994026180000003,[1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1],RHC,9,30
94,16,15.0,0.9036358760000001,[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1],RHC,9,30
95,32,16.0,0.9097288490000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,9,30
96,64,16.0,0.9215065070000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,9,30
97,128,16.0,0.9450841260000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,9,30
98,256,16.0,0.9917910910000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,9,30
99,512,16.0,1.0943184120000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,9,30
100,1,7.0,1.096152752,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,30
101,2,7.0,1.0967406630000003,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,30
102,4,7.0,1.0976359470000001,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,30
103,8,8.0,1.0993353940000001,[1 0 0 1 1 1 0 1 0 0 0 0 1 1 0 1],RHC,10,30
104,16,13.0,1.10350334,[1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1],RHC,10,30
105,32,16.0,1.1100274040000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,10,30
106,64,16.0,1.1242305970000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,10,30
107,128,16.0,1.151715845,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,10,30
108,256,16.0,1.2081477390000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,10,30
109,512,16.0,1.346404352,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,10,30
110,1,8.0,1.3486458960000003,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,30
111,2,9.0,1.3493742160000002,[1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1],RHC,11,30
112,4,9.0,1.350407664,[1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1],RHC,11,30
113,8,9.0,1.3524753130000002,[1 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1],RHC,11,30
114,16,11.0,1.3560105560000002,[1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1],RHC,11,30
115,32,16.0,1.3632954480000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,11,30
116,64,16.0,1.3777451330000003,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,11,30
117,128,16.0,1.4075984690000003,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,11,30
118,256,16.0,1.4683080880000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,11,30
119,512,16.0,1.5909439880000003,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,11,30
120,1,8.0,1.593119996,[1 1 1 0 0 0 1 1 1 0 0 1 0 0 0 1],RHC,12,30
121,2,8.0,1.5937589620000003,[1 1 1 0 0 0 1 1 1 0 0 1 0 0 0 1],RHC,12,30
122,4,9.0,1.5949042610000004,[1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 1],RHC,12,30
123,8,10.0,1.5971637370000002,[1 1 1 0 1 0 1 1 1 0 0 1 0 1 0 1],RHC,12,30
124,16,13.0,1.6012978450000004,[1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1],RHC,12,30
125,32,15.0,1.6094797880000002,[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],RHC,12,30
126,64,16.0,1.6260995560000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,12,30
127,128,16.0,1.6597827560000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,12,30
128,256,16.0,1.7222461690000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,12,30
129,512,16.0,1.856385216,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,12,30
130,1,10.0,1.8587850610000003,[0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1],RHC,13,30
131,2,10.0,1.8594550030000003,[0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1],RHC,13,30
132,4,10.0,1.8606025110000002,[0 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1],RHC,13,30
133,8,12.0,1.862855847,[0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1],RHC,13,30
134,16,12.0,1.867098844,[0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1],RHC,13,30
135,32,15.0,1.8758810620000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1],RHC,13,30
136,64,15.0,1.8941019270000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1],RHC,13,30
137,128,16.0,1.9281399350000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,13,30
138,256,16.0,1.9974576210000006,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,13,30
139,512,16.0,2.14544725,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,13,30
140,1,6.0,2.14776425,[0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0],RHC,14,30
141,2,7.0,2.1484767060000003,[0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0],RHC,14,30
142,4,8.0,2.1499534110000003,[0 1 1 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,30
143,8,11.0,2.1529068660000004,[0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1],RHC,14,30
144,16,12.0,2.1576958040000003,[1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1],RHC,14,30
145,32,15.0,2.166911602,[1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1],RHC,14,30
146,64,16.0,2.184784361,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,14,30
147,128,16.0,2.22330749,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,14,30
148,256,16.0,2.295885117,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,14,30
149,512,16.0,2.455529886,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,14,30
150,1,12.0,2.457601373,[1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0],RHC,15,30
151,2,12.0,2.458595495,[1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0],RHC,15,30
152,4,13.0,2.460148533,[1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0],RHC,15,30
153,8,14.0,2.4625987700000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0],RHC,15,30
154,16,15.0,2.467794102,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1],RHC,15,30
155,32,16.0,2.4772105690000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,15,30
156,64,16.0,2.4961931030000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,15,30
157,128,16.0,2.5341237650000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,15,30
158,256,16.0,2.6113799780000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,15,30
159,512,16.0,2.7766930260000002,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,15,30
160,1,7.0,2.7788570660000005,[0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1],RHC,16,30
161,2,8.0,2.779620401,[0 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1],RHC,16,30
162,4,9.0,2.780952879,[0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,30
163,8,10.0,2.783628759,[0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 1],RHC,16,30
164,16,11.0,2.789171736,[0 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1],RHC,16,30
165,32,15.0,2.799665537,[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,16,30
166,64,16.0,2.8207629050000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,16,30
167,128,16.0,2.8626142330000004,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,16,30
168,256,16.0,2.947810496,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,16,30
169,512,16.0,3.1216467100000003,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,16,30
170,1,10.0,3.1238397950000003,[1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1],RHC,17,30
171,2,11.0,3.124866689,[1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1],RHC,17,30
172,4,12.0,3.126440775,[1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1],RHC,17,30
173,8,13.0,3.1293072980000005,[1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1],RHC,17,30
174,16,14.0,3.1346148400000002,[1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1],RHC,17,30
175,32,15.0,3.145976533,[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],RHC,17,30
176,64,15.0,3.167709294,[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],RHC,17,30
177,128,16.0,3.211022905,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,17,30
178,256,16.0,3.3009994680000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,17,30
179,512,16.0,3.4857405140000006,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,17,30
180,1,7.0,3.488263089,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0],RHC,18,30
181,2,8.0,3.4893524950000003,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,30
182,4,9.0,3.491079978,[0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1],RHC,18,30
183,8,11.0,3.494060983,[0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1],RHC,18,30
184,16,11.0,3.4995731890000004,[0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1],RHC,18,30
185,32,12.0,3.5110593560000005,[0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1],RHC,18,30
186,64,16.0,3.535365327,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,18,30
187,128,16.0,3.581341954,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,18,30
188,256,16.0,3.675292218,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,18,30
189,512,16.0,3.8691936810000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,18,30
190,1,12.0,3.8719351060000005,[1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1],RHC,19,30
191,2,12.0,3.87297814,[1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1],RHC,19,30
192,4,12.0,3.874733923,[1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1],RHC,19,30
193,8,14.0,3.8780724180000004,[1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1],RHC,19,30
194,16,14.0,3.8851978970000003,[1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1],RHC,19,30
195,32,15.0,3.8979106660000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1],RHC,19,30
196,64,16.0,3.921538657,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,19,30
197,128,16.0,3.9711191590000006,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,19,30
198,256,16.0,4.071360777,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,19,30
199,512,16.0,4.275157259,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,19,30
200,1,8.0,4.277874827,[0 0 1 0 1 0 0 1 0 0 0 1 1 1 1 1],RHC,20,30
201,2,8.0,4.279061410000001,[0 0 1 0 1 0 0 1 0 0 0 1 1 1 1 1],RHC,20,30
202,4,10.0,4.281078321,[0 0 1 1 1 0 0 1 0 1 0 1 1 1 1 1],RHC,20,30
203,8,11.0,4.284308544,[0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1],RHC,20,30
204,16,13.0,4.291420276,[1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1],RHC,20,30
205,32,15.0,4.3044524850000006,[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1],RHC,20,30
206,64,16.0,4.330185511,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,20,30
207,128,16.0,4.381072528,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,20,30
208,256,16.0,4.484520962,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,20,30
209,512,16.0,4.6995751530000005,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,20,30
210,1,6.0,4.702683374,[0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 1],RHC,21,30
211,2,7.0,4.7036618390000005,[0 0 0 0 1 1 0 1 0 0 0 0 1 1 1 1],RHC,21,30
212,4,8.0,4.705627747,[0 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1],RHC,21,30
213,8,10.0,4.709531698,[1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 1],RHC,21,30
214,16,13.0,4.716363012,[1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1],RHC,21,30
215,32,15.0,4.7301843880000005,[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1],RHC,21,30
216,64,16.0,4.757846890000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,21,30
217,128,16.0,4.812103842,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,21,30
218,256,16.0,4.922155728,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,21,30
219,512,16.0,5.144783841,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,21,30
220,1,9.0,5.147481073,[1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1],RHC,22,30
221,2,9.0,5.148492852,[1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1],RHC,22,30
222,4,10.0,5.150297117,[1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 1],RHC,22,30
223,8,12.0,5.154231655,[1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1],RHC,22,30
224,16,14.0,5.161051819,[1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1],RHC,22,30
225,32,16.0,5.174550506,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,22,30
226,64,16.0,5.202574864,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,22,30
227,128,16.0,5.259163511000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,22,30
228,256,16.0,5.375876664,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,22,30
229,512,16.0,5.60946269,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,22,30
230,1,5.0,5.612690248,[0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0],RHC,23,30
231,2,5.0,5.613727733,[0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0],RHC,23,30
232,4,7.0,5.615583874,[0 1 1 1 0 0 0 0 1 1 0 1 1 0 0 0],RHC,23,30
233,8,9.0,5.619355666000001,[1 1 1 1 0 0 0 0 1 1 0 1 1 0 1 0],RHC,23,30
234,16,12.0,5.627494132,[1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0],RHC,23,30
235,32,15.0,5.643584672,[1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1],RHC,23,30
236,64,16.0,5.674059952,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,23,30
237,128,16.0,5.731739135,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,23,30
238,256,16.0,5.850967896,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,23,30
239,512,16.0,6.094767255000001,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],RHC,23,30
240,1,10.0,6.097977876,[0 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1],RHC,24,30
241,2,11.0,6.0991061890000005,[0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1],RHC,24,30
242,4,12.0,6.101113310000001,[0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1],RHC,24,30
243,8,12.0,6.105423488,[0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1],RHC,24,30
