,Fitness,Time,Restarts,Iteration,TrainAcc,TestAcc
0,7.265179893199982,97.081028034,1,0,0.7590361445783133,0.8095238095238095
1,7.265179893199982,97.081028034,1,1,0.7590361445783133,0.8095238095238095
2,7.265179893199982,97.081028034,1,2,0.7590361445783133,0.8095238095238095
3,7.265179893199982,97.081028034,1,3,0.7590361445783133,0.8095238095238095
4,7.265179893199982,97.081028034,1,4,0.7590361445783133,0.8095238095238095
5,7.265179893199982,97.081028034,1,5,0.7590361445783133,0.8095238095238095
6,7.265179893199982,97.081028034,1,6,0.7590361445783133,0.8095238095238095
7,7.222839264491275,97.081028034,1,7,0.7590361445783133,0.8095238095238095
8,7.12127139207085,97.081028034,1,8,0.7590361445783133,0.8095238095238095
9,7.12127139207085,97.081028034,1,9,0.7590361445783133,0.8095238095238095
10,7.12127139207085,97.081028034,1,10,0.7590361445783133,0.8095238095238095
11,6.811840147560878,97.081028034,1,11,0.7590361445783133,0.8095238095238095
12,6.811840147560878,97.081028034,1,12,0.7590361445783133,0.8095238095238095
13,5.91070441242479,97.081028034,1,13,0.7590361445783133,0.8095238095238095
14,5.91070441242479,97.081028034,1,14,0.7590361445783133,0.8095238095238095
15,5.91070441242479,97.081028034,1,15,0.7590361445783133,0.8095238095238095
16,5.91070441242479,97.081028034,1,16,0.7590361445783133,0.8095238095238095
17,5.91070441242479,97.081028034,1,17,0.7590361445783133,0.8095238095238095
18,5.91070441242479,97.081028034,1,18,0.7590361445783133,0.8095238095238095
19,5.91070441242479,97.081028034,1,19,0.7590361445783133,0.8095238095238095
20,5.91070441242479,97.081028034,1,20,0.7590361445783133,0.8095238095238095
21,5.91070441242479,97.081028034,1,21,0.7590361445783133,0.8095238095238095
22,5.91070441242479,97.081028034,1,22,0.7590361445783133,0.8095238095238095
23,5.91070441242479,97.081028034,1,23,0.7590361445783133,0.8095238095238095
24,5.91070441242479,97.081028034,1,24,0.7590361445783133,0.8095238095238095
25,5.91070441242479,97.081028034,1,25,0.7590361445783133,0.8095238095238095
26,5.91070441242479,97.081028034,1,26,0.7590361445783133,0.8095238095238095
27,5.91070441242479,97.081028034,1,27,0.7590361445783133,0.8095238095238095
28,5.91070441242479,97.081028034,1,28,0.7590361445783133,0.8095238095238095
29,5.91070441242479,97.081028034,1,29,0.7590361445783133,0.8095238095238095
30,5.91070441242479,97.081028034,1,30,0.7590361445783133,0.8095238095238095
31,5.91070441242479,97.081028034,1,31,0.7590361445783133,0.8095238095238095
32,5.91070441242479,97.081028034,1,32,0.7590361445783133,0.8095238095238095
33,5.91070441242479,97.081028034,1,33,0.7590361445783133,0.8095238095238095
34,5.91070441242479,97.081028034,1,34,0.7590361445783133,0.8095238095238095
35,5.91070441242479,97.081028034,1,35,0.7590361445783133,0.8095238095238095
36,5.91070441242479,97.081028034,1,36,0.7590361445783133,0.8095238095238095
37,5.91070441242479,97.081028034,1,37,0.7590361445783133,0.8095238095238095
38,5.91070441242479,97.081028034,1,38,0.7590361445783133,0.8095238095238095
39,5.91070441242479,97.081028034,1,39,0.7590361445783133,0.8095238095238095
40,5.91070441242479,97.081028034,1,40,0.7590361445783133,0.8095238095238095
41,5.91070441242479,97.081028034,1,41,0.7590361445783133,0.8095238095238095
42,5.91070441242479,97.081028034,1,42,0.7590361445783133,0.8095238095238095
43,5.682091154618602,97.081028034,1,43,0.7590361445783133,0.8095238095238095
44,5.682091154618602,97.081028034,1,44,0.7590361445783133,0.8095238095238095
45,5.682091154618602,97.081028034,1,45,0.7590361445783133,0.8095238095238095
46,5.682091154618602,97.081028034,1,46,0.7590361445783133,0.8095238095238095
47,5.682091154618602,97.081028034,1,47,0.7590361445783133,0.8095238095238095
48,5.682091154618602,97.081028034,1,48,0.7590361445783133,0.8095238095238095
49,5.682091154618602,97.081028034,1,49,0.7590361445783133,0.8095238095238095
50,5.682091154618602,97.081028034,1,50,0.7590361445783133,0.8095238095238095
51,5.682091154618602,97.081028034,1,51,0.7590361445783133,0.8095238095238095
52,5.682091154618602,97.081028034,1,52,0.7590361445783133,0.8095238095238095
53,5.682091154618602,97.081028034,1,53,0.7590361445783133,0.8095238095238095
