,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
50,1,5.0,0.13763288299999998,[0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1],RHC,5,127
51,2,5.0,0.13783588000000013,[0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1],RHC,5,127
52,4,7.0,0.1381367870000001,[0 1 1 0 0 1 1 1 1 1 0 1 0 0 0 1],RHC,5,127
53,8,7.0,0.13860907200000017,[0 1 1 0 0 1 1 1 1 1 0 1 0 0 0 1],RHC,5,127
54,16,11.0,0.13940963000000006,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
55,32,11.0,0.14065079800000002,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
56,64,11.0,0.142914553,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
57,128,11.0,0.14739576900000007,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
58,256,11.0,0.1569581910000002,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
59,512,11.0,0.17663574300000007,[0 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1],RHC,5,127
60,1,7.0,0.17740711900000017,[0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1],RHC,6,127
61,2,7.0,0.17762336300000015,[0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1],RHC,6,127
62,4,9.0,0.17792105800000013,[0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 1],RHC,6,127
63,8,10.0,0.17838810900000013,[1 0 1 0 1 0 0 0 0 1 1 0 1 0 0 1],RHC,6,127
64,16,12.0,0.17917563600000008,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
65,32,12.0,0.18086489500000003,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
66,64,12.0,0.18388288900000016,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
67,128,12.0,0.18967713100000005,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
68,256,12.0,0.20142712400000007,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
69,512,12.0,0.22978141400000007,[1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1],RHC,6,127
70,1,11.0,0.230925673,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
71,2,11.0,0.23121301900000013,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
72,4,11.0,0.23159179900000004,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
73,8,11.0,0.2321808470000002,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
74,16,11.0,0.23318601800000005,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
75,32,11.0,0.23540120300000011,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
76,64,11.0,0.24079499300000018,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
77,128,11.0,0.24933135000000006,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
78,256,11.0,0.265894525,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
79,512,11.0,0.30034429400000007,[1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0],RHC,7,127
80,1,10.0,0.3016305490000002,[1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1],RHC,8,127
81,2,10.0,0.3019996850000002,[1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1],RHC,8,127
82,4,10.0,0.30244570300000007,[1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1],RHC,8,127
83,8,12.0,0.303227731,[1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1],RHC,8,127
84,16,12.0,0.30463612500000004,[1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1],RHC,8,127
85,32,14.0,0.307154138,[1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1],RHC,8,127
86,64,14.0,0.3111476080000002,[1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1],RHC,8,127
87,128,14.0,0.319294368,[1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1],RHC,8,127
88,256,14.0,0.336181796,[1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1],RHC,8,127
89,512,14.0,0.3705642790000001,[1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1],RHC,8,127
90,1,8.0,0.37182896100000007,[1 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1],RHC,9,127
91,2,9.0,0.37202581600000006,[0 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1],RHC,9,127
92,4,11.0,0.3722480370000001,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1],RHC,9,127
93,8,11.0,0.3725709220000002,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1],RHC,9,127
94,16,11.0,0.37296082500000005,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1],RHC,9,127
95,32,12.0,0.373633283,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0],RHC,9,127
96,64,12.0,0.37480108200000006,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0],RHC,9,127
97,128,12.0,0.3773401730000001,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0],RHC,9,127
98,256,12.0,0.38229534200000015,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0],RHC,9,127
99,512,12.0,0.39487206100000005,[0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0],RHC,9,127
100,1,10.0,0.3956212920000002,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,127
101,2,10.0,0.3958457940000002,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,127
102,4,10.0,0.39609262600000017,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,127
103,8,10.0,0.396435066,[1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1],RHC,10,127
104,16,12.0,0.396984609,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
105,32,12.0,0.3979528860000001,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
106,64,12.0,0.39969177,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
107,128,12.0,0.4032161940000001,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
108,256,12.0,0.4111108520000002,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
109,512,12.0,0.4295257570000002,[1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 1],RHC,10,127
110,1,10.0,0.430432578,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
111,2,10.0,0.430653975,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
112,4,10.0,0.430929404,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
113,8,10.0,0.4313944040000002,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
114,16,10.0,0.4322592470000002,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
115,32,10.0,0.43367288300000006,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 1],RHC,11,127
116,64,11.0,0.43629863400000013,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0],RHC,11,127
117,128,11.0,0.4417136340000001,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0],RHC,11,127
118,256,11.0,0.45274828600000006,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0],RHC,11,127
119,512,11.0,0.47867154300000014,[1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0],RHC,11,127
120,1,8.0,0.480266949,[1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1],RHC,12,127
121,2,8.0,0.4806253930000002,[1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1],RHC,12,127
122,4,10.0,0.480996902,[1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
123,8,12.0,0.48155513400000016,[1 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
124,16,13.0,0.48248249200000015,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
125,32,13.0,0.4840166400000001,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
126,64,13.0,0.4873911340000001,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
127,128,13.0,0.494492532,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
128,256,13.0,0.5068406440000002,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
129,512,13.0,0.533549831,[0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1],RHC,12,127
130,1,7.0,0.5346729510000001,[0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1],RHC,13,127
131,2,7.0,0.534911943,[0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1],RHC,13,127
132,4,7.0,0.535258354,[0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1],RHC,13,127
133,8,7.0,0.5358672040000001,[0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1],RHC,13,127
134,16,8.0,0.5368676670000001,[0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 0],RHC,13,127
135,32,12.0,0.5389105250000001,[0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0],RHC,13,127
136,64,12.0,0.5430561520000001,[0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0],RHC,13,127
137,128,12.0,0.549914024,[0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0],RHC,13,127
138,256,12.0,0.5638902350000001,[0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0],RHC,13,127
139,512,12.0,0.5926956050000001,[0 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0],RHC,13,127
140,1,8.0,0.593644788,[0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0],RHC,14,127
141,2,10.0,0.5939002320000002,[0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0],RHC,14,127
142,4,14.0,0.594270767,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
143,8,14.0,0.5948766890000001,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
144,16,14.0,0.5959357170000001,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
145,32,14.0,0.598013374,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
146,64,14.0,0.601961057,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
147,128,14.0,0.6098679950000001,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
148,256,14.0,0.6264949660000001,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
149,512,14.0,0.664630899,[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0],RHC,14,127
150,1,5.0,0.6659670770000001,[1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0],RHC,15,127
151,2,7.0,0.66632281,[1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0],RHC,15,127
152,4,7.0,0.6668426470000002,[1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0],RHC,15,127
153,8,10.0,0.6675734690000001,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 0],RHC,15,127
154,16,11.0,0.668837734,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
155,32,11.0,0.6713655230000002,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
156,64,11.0,0.6765928320000001,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
157,128,11.0,0.6868535250000001,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
158,256,11.0,0.7077222540000001,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
159,512,11.0,0.7500335960000002,[0 1 0 1 1 0 1 1 0 1 0 1 1 0 0 1],RHC,15,127
160,1,9.0,0.7514991710000001,[0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1],RHC,16,127
161,2,11.0,0.751802364,[0 1 1 0 0 1 0 1 0 1 0 1 0 0 0 1],RHC,16,127
162,4,13.0,0.75227391,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
163,8,13.0,0.7530551810000001,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
164,16,13.0,0.7545813730000002,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
165,32,13.0,0.7574459580000001,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
166,64,13.0,0.762469842,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
167,128,13.0,0.7723925030000001,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
168,256,13.0,0.7923704280000001,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
169,512,13.0,0.8351141160000002,[0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1],RHC,16,127
170,1,8.0,0.8367249830000001,[1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1],RHC,17,127
171,2,8.0,0.837039064,[1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1],RHC,17,127
172,4,8.0,0.8375258060000002,[1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1],RHC,17,127
173,8,12.0,0.8388273000000002,[1 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
174,16,12.0,0.8404925140000001,[1 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
175,32,14.0,0.843417657,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
176,64,14.0,0.8493638760000002,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
177,128,14.0,0.8621443530000001,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
178,256,14.0,0.8878523,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
179,512,14.0,0.942686141,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,17,127
180,1,10.0,0.9448820990000002,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0],RHC,18,127
181,2,11.0,0.9454718520000001,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
182,4,11.0,0.9461638170000002,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
183,8,11.0,0.9472189940000002,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
184,16,11.0,0.948911831,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
185,32,11.0,0.95219315,[0 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
186,64,12.0,0.95868073,[1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
187,128,12.0,0.971181995,[1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
188,256,12.0,0.9963387270000001,[1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
189,512,12.0,1.0484362180000002,[1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1],RHC,18,127
190,1,8.0,1.0499942740000001,[1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1],RHC,19,127
191,2,8.0,1.050462256,[1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1],RHC,19,127
192,4,8.0,1.0510740670000003,[1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1],RHC,19,127
193,8,8.0,1.0520204280000003,[1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1],RHC,19,127
194,16,10.0,1.0539695860000002,[1 0 0 1 1 0 1 1 0 1 1 1 0 1 0 1],RHC,19,127
195,32,12.0,1.0578110000000003,[1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1],RHC,19,127
196,64,12.0,1.065483512,[1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1],RHC,19,127
197,128,12.0,1.080702828,[1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1],RHC,19,127
198,256,12.0,1.1132940519999999,[1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1],RHC,19,127
199,512,12.0,1.1867446500000003,[1 0 0 1 1 0 1 1 0 1 0 1 0 1 0 1],RHC,19,127
200,1,7.0,1.1882613290000001,[0 0 1 0 1 0 0 1 0 0 0 1 1 1 1 1],RHC,20,127
201,2,9.0,1.188647293,[0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 1],RHC,20,127
202,4,11.0,1.189227933,[0 0 1 0 1 0 0 1 0 1 0 1 0 1 1 1],RHC,20,127
203,8,13.0,1.190260787,[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
204,16,14.0,1.19213372,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
205,32,14.0,1.195766159,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
206,64,14.0,1.2028011060000001,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
207,128,14.0,1.2175753370000002,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
208,256,14.0,1.248102617,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
209,512,14.0,1.3222403620000003,[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1],RHC,20,127
210,1,7.0,1.323994191,[0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1],RHC,21,127
211,2,7.0,1.324451847,[0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1],RHC,21,127
212,4,9.0,1.3251450960000002,[0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1],RHC,21,127
213,8,10.0,1.3263556020000002,[1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 1],RHC,21,127
214,16,12.0,1.3287750770000002,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
215,32,12.0,1.3336223200000001,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
216,64,12.0,1.344290378,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
217,128,12.0,1.364285318,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
218,256,12.0,1.4016302050000002,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
219,512,12.0,1.4690397150000003,[1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1],RHC,21,127
220,1,6.0,1.471077361,[1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1],RHC,22,127
221,2,8.0,1.471509075,[1 0 1 0 0 0 0 0 1 0 1 1 1 1 0 1],RHC,22,127
222,4,12.0,1.4723570369999999,[1 0 1 0 0 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
223,8,12.0,1.4738957180000003,[1 0 1 0 0 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
224,16,14.0,1.4764141210000001,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
225,32,14.0,1.4808294130000001,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
226,64,14.0,1.4915310520000002,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
227,128,14.0,1.510737173,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
228,256,14.0,1.5498326030000003,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
229,512,14.0,1.625055494,[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1],RHC,22,127
230,1,8.0,1.626733618,[0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0],RHC,23,127
231,2,8.0,1.6271682170000001,[0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0],RHC,23,127
232,4,8.0,1.6278185150000002,[0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0],RHC,23,127
233,8,10.0,1.629032425,[0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0],RHC,23,127
234,16,12.0,1.6313145949999999,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
235,32,12.0,1.6357140680000002,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
236,64,12.0,1.6443898129999999,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
237,128,12.0,1.6618223240000003,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
238,256,12.0,1.6987062940000002,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
239,512,12.0,1.7797461570000002,[0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0],RHC,23,127
240,1,11.0,1.782177487,[0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 1],RHC,24,127
241,2,11.0,1.782817902,[0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 1],RHC,24,127
242,4,11.0,1.7838006360000003,[0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 1],RHC,24,127
