,Iterations,Fitness,Time,State,runner_name,pop_size,keep_pct,Population Size,Keep Percent
0,1,239.22547365269074,0.7107388590000028,[2 6 5 3 1 4 7 0],MIMIC,900,0.25,900,0.25
1,2,239.2254736526907,1.2757931590000453,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
2,4,239.2254736526907,2.3740476970000373,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
3,8,239.2254736526907,4.44054049600004,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
4,16,239.2254736526907,8.7542282390001,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
5,32,239.2254736526907,17.428882689000034,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
6,64,239.2254736526907,34.027230927000005,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
7,128,239.2254736526907,68.37558719000003,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
8,256,239.2254736526907,137.9200921380001,[6 5 3 1 4 7 0 2],MIMIC,900,0.25,900,0.25
