,Fitness,Time,Restarts,Iteration,TrainAcc,TestAcc
0,7.160393041290764,390.2225266,1,0,0.7289156626506024,0.6190476190476191
1,7.160393041290764,390.2225266,1,1,0.7289156626506024,0.6190476190476191
2,6.343085659018462,390.2225266,1,2,0.7289156626506024,0.6190476190476191
3,6.343085659018462,390.2225266,1,3,0.7289156626506024,0.6190476190476191
4,6.343085659018462,390.2225266,1,4,0.7289156626506024,0.6190476190476191
5,6.343085659018462,390.2225266,1,5,0.7289156626506024,0.6190476190476191
6,6.343085659018462,390.2225266,1,6,0.7289156626506024,0.6190476190476191
7,6.343085659018462,390.2225266,1,7,0.7289156626506024,0.6190476190476191
8,6.343085659018462,390.2225266,1,8,0.7289156626506024,0.6190476190476191
9,6.343085659018462,390.2225266,1,9,0.7289156626506024,0.6190476190476191
10,6.343085659018462,390.2225266,1,10,0.7289156626506024,0.6190476190476191
11,6.343085659018462,390.2225266,1,11,0.7289156626506024,0.6190476190476191
12,6.343085659018462,390.2225266,1,12,0.7289156626506024,0.6190476190476191
13,6.343085659018462,390.2225266,1,13,0.7289156626506024,0.6190476190476191
14,6.343085659018462,390.2225266,1,14,0.7289156626506024,0.6190476190476191
15,6.343085659018462,390.2225266,1,15,0.7289156626506024,0.6190476190476191
16,6.343085659018462,390.2225266,1,16,0.7289156626506024,0.6190476190476191
17,6.343085659018462,390.2225266,1,17,0.7289156626506024,0.6190476190476191
18,6.343085659018462,390.2225266,1,18,0.7289156626506024,0.6190476190476191
19,6.3082621962390775,390.2225266,1,19,0.7289156626506024,0.6190476190476191
20,6.3082621962390775,390.2225266,1,20,0.7289156626506024,0.6190476190476191
21,6.3082621962390775,390.2225266,1,21,0.7289156626506024,0.6190476190476191
22,6.3082621962390775,390.2225266,1,22,0.7289156626506024,0.6190476190476191
23,6.3082621962390775,390.2225266,1,23,0.7289156626506024,0.6190476190476191
24,6.3082621962390775,390.2225266,1,24,0.7289156626506024,0.6190476190476191
25,6.3082621962390775,390.2225266,1,25,0.7289156626506024,0.6190476190476191
26,6.3082621962390775,390.2225266,1,26,0.7289156626506024,0.6190476190476191
27,6.3082621962390775,390.2225266,1,27,0.7289156626506024,0.6190476190476191
28,6.3082621962390775,390.2225266,1,28,0.7289156626506024,0.6190476190476191
29,6.3082621962390775,390.2225266,1,29,0.7289156626506024,0.6190476190476191
30,6.3082621962390775,390.2225266,1,30,0.7289156626506024,0.6190476190476191
31,6.3082621962390775,390.2225266,1,31,0.7289156626506024,0.6190476190476191
32,6.3082621962390775,390.2225266,1,32,0.7289156626506024,0.6190476190476191
33,4.587757820251551,390.2225266,1,33,0.7289156626506024,0.6190476190476191
34,4.587757820251551,390.2225266,1,34,0.7289156626506024,0.6190476190476191
35,4.587757820251551,390.2225266,1,35,0.7289156626506024,0.6190476190476191
36,4.587757820251551,390.2225266,1,36,0.7289156626506024,0.6190476190476191
37,4.587757820251551,390.2225266,1,37,0.7289156626506024,0.6190476190476191
38,4.587757820251551,390.2225266,1,38,0.7289156626506024,0.6190476190476191
39,4.587757820251551,390.2225266,1,39,0.7289156626506024,0.6190476190476191
40,4.587757820251551,390.2225266,1,40,0.7289156626506024,0.6190476190476191
41,4.587757820251551,390.2225266,1,41,0.7289156626506024,0.6190476190476191
42,4.587757820251551,390.2225266,1,42,0.7289156626506024,0.6190476190476191
43,4.587757820251551,390.2225266,1,43,0.7289156626506024,0.6190476190476191
44,4.587757820251551,390.2225266,1,44,0.7289156626506024,0.6190476190476191
45,4.587757820251551,390.2225266,1,45,0.7289156626506024,0.6190476190476191
46,4.587757820251551,390.2225266,1,46,0.7289156626506024,0.6190476190476191
47,4.587757820251551,390.2225266,1,47,0.7289156626506024,0.6190476190476191
48,4.587757820251551,390.2225266,1,48,0.7289156626506024,0.6190476190476191
49,4.587757820251551,390.2225266,1,49,0.7289156626506024,0.6190476190476191
50,4.587757820251551,390.2225266,1,50,0.7289156626506024,0.6190476190476191
51,4.587757820251551,390.2225266,1,51,0.7289156626506024,0.6190476190476191
52,4.587757820251551,390.2225266,1,52,0.7289156626506024,0.6190476190476191
53,4.587757820251551,390.2225266,1,53,0.7289156626506024,0.6190476190476191
54,4.587757820251551,390.2225266,1,54,0.7289156626506024,0.6190476190476191
55,4.587757820251551,390.2225266,1,55,0.7289156626506024,0.6190476190476191
56,4.587757820251551,390.2225266,1,56,0.7289156626506024,0.6190476190476191
57,4.587757820251551,390.2225266,1,57,0.7289156626506024,0.6190476190476191
58,4.587757820251551,390.2225266,1,58,0.7289156626506024,0.6190476190476191
59,4.587757820251551,390.2225266,1,59,0.7289156626506024,0.6190476190476191
60,4.587757820251551,390.2225266,1,60,0.7289156626506024,0.6190476190476191
61,4.183769251521032,390.2225266,1,61,0.7289156626506024,0.6190476190476191
62,4.183769251521032,390.2225266,1,62,0.7289156626506024,0.6190476190476191
63,4.183769251521032,390.2225266,1,63,0.7289156626506024,0.6190476190476191
64,4.183769251521032,390.2225266,1,64,0.7289156626506024,0.6190476190476191
65,4.183769251521032,390.2225266,1,65,0.7289156626506024,0.6190476190476191
66,4.183769251521032,390.2225266,1,66,0.7289156626506024,0.6190476190476191
67,4.183769251521032,390.2225266,1,67,0.7289156626506024,0.6190476190476191
68,4.183769251521032,390.2225266,1,68,0.7289156626506024,0.6190476190476191
69,4.183769251521032,390.2225266,1,69,0.7289156626506024,0.6190476190476191
70,4.183769251521032,390.2225266,1,70,0.7289156626506024,0.6190476190476191
71,4.183769251521032,390.2225266,1,71,0.7289156626506024,0.6190476190476191
72,4.183769251521032,390.2225266,1,72,0.7289156626506024,0.6190476190476191
73,4.183769251521032,390.2225266,1,73,0.7289156626506024,0.6190476190476191
74,4.183769251521032,390.2225266,1,74,0.7289156626506024,0.6190476190476191
75,4.183769251521032,390.2225266,1,75,0.7289156626506024,0.6190476190476191
76,4.183769251521032,390.2225266,1,76,0.7289156626506024,0.6190476190476191
77,4.183769251521032,390.2225266,1,77,0.7289156626506024,0.6190476190476191
78,4.183769251521032,390.2225266,1,78,0.7289156626506024,0.6190476190476191
79,4.183769251521032,390.2225266,1,79,0.7289156626506024,0.6190476190476191
80,4.183769251521032,390.2225266,1,80,0.7289156626506024,0.6190476190476191
81,4.183769251521032,390.2225266,1,81,0.7289156626506024,0.6190476190476191
82,4.183769251521032,390.2225266,1,82,0.7289156626506024,0.6190476190476191
83,4.183769251521032,390.2225266,1,83,0.7289156626506024,0.6190476190476191
84,4.183769251521032,390.2225266,1,84,0.7289156626506024,0.6190476190476191
85,4.183769251521032,390.2225266,1,85,0.7289156626506024,0.6190476190476191
86,4.183769251521032,390.2225266,1,86,0.7289156626506024,0.6190476190476191
