,Iteration,Time,Fitness,runner_name,pop_size,mutation_prob,Population Size,Mutation Rate
106,106,101.890422731,787.943267941975,GA,200,0.55,200,0.55
107,107,101.890422731,787.943267941975,GA,200,0.55,200,0.55
108,108,101.890422731,787.943267941975,GA,200,0.55,200,0.55
109,109,101.890422731,787.943267941975,GA,200,0.55,200,0.55
110,110,101.890422731,787.943267941975,GA,200,0.55,200,0.55
111,111,101.890422731,787.943267941975,GA,200,0.55,200,0.55
112,112,101.890422731,787.943267941975,GA,200,0.55,200,0.55
113,113,101.890422731,787.943267941975,GA,200,0.55,200,0.55
114,114,101.890422731,782.7218079072493,GA,200,0.55,200,0.55
115,115,101.890422731,782.7218079072493,GA,200,0.55,200,0.55
116,116,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
117,117,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
118,118,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
119,119,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
120,120,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
121,121,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
122,122,101.890422731,768.8387313510794,GA,200,0.55,200,0.55
123,123,101.890422731,741.9876160624725,GA,200,0.55,200,0.55
124,124,101.890422731,741.9876160624725,GA,200,0.55,200,0.55
125,125,101.890422731,741.9876160624725,GA,200,0.55,200,0.55
126,126,101.890422731,741.9876160624725,GA,200,0.55,200,0.55
127,127,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
128,128,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
129,129,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
130,130,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
131,131,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
132,132,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
133,133,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
134,134,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
135,135,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
136,136,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
137,137,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
138,138,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
139,139,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
140,140,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
141,141,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
142,142,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
143,143,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
144,144,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
145,145,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
146,146,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
147,147,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
148,148,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
149,149,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
150,150,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
151,151,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
152,152,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
153,153,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
154,154,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
155,155,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
156,156,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
157,157,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
158,158,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
159,159,101.890422731,711.6203411347151,GA,200,0.55,200,0.55
160,160,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
161,161,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
162,162,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
163,163,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
164,164,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
165,165,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
166,166,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
167,167,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
168,168,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
169,169,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
170,170,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
171,171,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
172,172,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
173,173,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
174,174,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
175,175,101.890422731,704.0874431696075,GA,200,0.55,200,0.55
176,176,101.890422731,696.8001286003511,GA,200,0.55,200,0.55
177,177,101.890422731,696.8001286003511,GA,200,0.55,200,0.55
178,178,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
179,179,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
180,180,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
181,181,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
182,182,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
183,183,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
184,184,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
185,185,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
186,186,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
187,187,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
188,188,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
189,189,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
190,190,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
191,191,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
192,192,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
193,193,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
194,194,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
195,195,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
196,196,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
197,197,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
198,198,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
199,199,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
200,200,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
201,201,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
202,202,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
203,203,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
204,204,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
205,205,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
206,206,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
207,207,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
208,208,101.890422731,688.1088875346899,GA,200,0.55,200,0.55
209,209,101.890422731,686.9137511027116,GA,200,0.55,200,0.55
210,210,101.890422731,686.9137511027116,GA,200,0.55,200,0.55
211,211,101.890422731,683.1781656533727,GA,200,0.55,200,0.55
212,212,101.890422731,683.1781656533727,GA,200,0.55,200,0.55
213,213,101.890422731,683.1781656533727,GA,200,0.55,200,0.55
214,214,101.890422731,683.1781656533727,GA,200,0.55,200,0.55
215,215,101.890422731,679.9391629393889,GA,200,0.55,200,0.55
216,216,101.890422731,679.9391629393889,GA,200,0.55,200,0.55
217,217,101.890422731,679.9391629393889,GA,200,0.55,200,0.55
218,218,101.890422731,679.9391629393889,GA,200,0.55,200,0.55
219,219,101.890422731,672.3008872699727,GA,200,0.55,200,0.55
220,220,101.890422731,672.3008872699727,GA,200,0.55,200,0.55
221,221,101.890422731,672.3008872699727,GA,200,0.55,200,0.55
222,222,101.890422731,672.3008872699727,GA,200,0.55,200,0.55
223,223,101.890422731,672.3008872699727,GA,200,0.55,200,0.55
224,224,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
225,225,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
226,226,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
227,227,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
228,228,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
229,229,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
230,230,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
231,231,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
232,232,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
233,233,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
234,234,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
235,235,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
236,236,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
237,237,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
238,238,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
239,239,101.890422731,671.8405543706159,GA,200,0.55,200,0.55
240,240,101.890422731,668.5653018206339,GA,200,0.55,200,0.55
241,241,101.890422731,668.5653018206339,GA,200,0.55,200,0.55
242,242,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
243,243,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
244,244,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
245,245,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
246,246,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
247,247,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
248,248,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
249,249,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
250,250,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
251,251,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
252,252,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
253,253,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
254,254,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
255,255,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
256,256,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
257,257,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
258,258,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
259,259,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
260,260,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
261,261,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
262,262,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
263,263,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
264,264,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
265,265,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
266,266,101.890422731,654.2298842318728,GA,200,0.55,200,0.55
267,267,101.890422731,648.4126052924341,GA,200,0.55,200,0.55
268,268,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
269,269,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
270,270,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
271,271,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
272,272,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
273,273,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
274,274,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
275,275,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
276,276,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
277,277,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
278,278,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
279,279,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
280,280,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
281,281,101.890422731,641.1090342523612,GA,200,0.55,200,0.55
282,282,101.890422731,638.5893665751717,GA,200,0.55,200,0.55
283,283,101.890422731,638.5893665751717,GA,200,0.55,200,0.55
284,284,101.890422731,638.5893665751717,GA,200,0.55,200,0.55
285,285,101.890422731,633.4908146674039,GA,200,0.55,200,0.55
286,286,101.890422731,633.4908146674039,GA,200,0.55,200,0.55
287,287,101.890422731,633.4908146674039,GA,200,0.55,200,0.55
288,288,101.890422731,633.4908146674039,GA,200,0.55,200,0.55
289,289,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
290,290,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
291,291,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
292,292,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
293,293,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
294,294,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
295,295,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
296,296,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
297,297,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
298,298,101.890422731,630.5061255634868,GA,200,0.55,200,0.55
299,299,101.890422731,628.590168575082,GA,200,0.55,200,0.55
300,300,101.890422731,628.590168575082,GA,200,0.55,200,0.55
301,301,101.890422731,628.590168575082,GA,200,0.55,200,0.55
302,302,101.890422731,628.590168575082,GA,200,0.55,200,0.55
303,303,101.890422731,628.590168575082,GA,200,0.55,200,0.55
304,304,101.890422731,628.590168575082,GA,200,0.55,200,0.55
305,305,101.890422731,628.590168575082,GA,200,0.55,200,0.55
306,306,101.890422731,628.590168575082,GA,200,0.55,200,0.55
307,307,101.890422731,628.590168575082,GA,200,0.55,200,0.55
308,308,101.890422731,628.590168575082,GA,200,0.55,200,0.55
309,309,101.890422731,628.590168575082,GA,200,0.55,200,0.55
310,310,101.890422731,628.590168575082,GA,200,0.55,200,0.55
311,311,101.890422731,628.590168575082,GA,200,0.55,200,0.55
312,312,101.890422731,628.590168575082,GA,200,0.55,200,0.55
313,313,101.890422731,628.590168575082,GA,200,0.55,200,0.55
314,314,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
315,315,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
316,316,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
317,317,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
318,318,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
319,319,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
320,320,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
321,321,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
322,322,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
323,323,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
324,324,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
325,325,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
326,326,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
327,327,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
328,328,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
329,329,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
330,330,101.890422731,626.1690160747027,GA,200,0.55,200,0.55
331,331,101.890422731,622.8658908228858,GA,200,0.55,200,0.55
332,332,101.890422731,622.8658908228858,GA,200,0.55,200,0.55
333,333,101.890422731,622.8658908228858,GA,200,0.55,200,0.55
334,334,101.890422731,622.8658908228858,GA,200,0.55,200,0.55
335,335,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
336,336,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
337,337,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
338,338,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
339,339,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
340,340,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
341,341,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
342,342,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
343,343,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
344,344,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
345,345,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
346,346,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
347,347,101.890422731,621.7042513121453,GA,200,0.55,200,0.55
348,348,101.890422731,607.287037712533,GA,200,0.55,200,0.55
349,349,101.890422731,607.287037712533,GA,200,0.55,200,0.55
350,350,101.890422731,607.287037712533,GA,200,0.55,200,0.55
351,351,101.890422731,607.287037712533,GA,200,0.55,200,0.55
352,352,101.890422731,607.287037712533,GA,200,0.55,200,0.55
353,353,101.890422731,607.287037712533,GA,200,0.55,200,0.55
354,354,101.890422731,607.287037712533,GA,200,0.55,200,0.55
355,355,101.890422731,607.287037712533,GA,200,0.55,200,0.55
356,356,101.890422731,607.287037712533,GA,200,0.55,200,0.55
357,357,101.890422731,607.287037712533,GA,200,0.55,200,0.55
358,358,101.890422731,607.287037712533,GA,200,0.55,200,0.55
359,359,101.890422731,607.287037712533,GA,200,0.55,200,0.55
360,360,101.890422731,607.287037712533,GA,200,0.55,200,0.55
361,361,101.890422731,607.287037712533,GA,200,0.55,200,0.55
362,362,101.890422731,607.287037712533,GA,200,0.55,200,0.55
363,363,101.890422731,607.287037712533,GA,200,0.55,200,0.55
364,364,101.890422731,607.287037712533,GA,200,0.55,200,0.55
365,365,101.890422731,607.287037712533,GA,200,0.55,200,0.55
366,366,101.890422731,607.287037712533,GA,200,0.55,200,0.55
367,367,101.890422731,607.287037712533,GA,200,0.55,200,0.55
368,368,101.890422731,607.287037712533,GA,200,0.55,200,0.55
369,369,101.890422731,607.287037712533,GA,200,0.55,200,0.55
370,370,101.890422731,607.287037712533,GA,200,0.55,200,0.55
371,371,101.890422731,607.287037712533,GA,200,0.55,200,0.55
372,372,101.890422731,607.287037712533,GA,200,0.55,200,0.55
373,373,101.890422731,607.287037712533,GA,200,0.55,200,0.55
374,374,101.890422731,607.287037712533,GA,200,0.55,200,0.55
375,375,101.890422731,607.287037712533,GA,200,0.55,200,0.55
376,376,101.890422731,607.287037712533,GA,200,0.55,200,0.55
377,377,101.890422731,607.287037712533,GA,200,0.55,200,0.55
378,378,101.890422731,607.287037712533,GA,200,0.55,200,0.55
379,379,101.890422731,607.287037712533,GA,200,0.55,200,0.55
380,380,101.890422731,607.287037712533,GA,200,0.55,200,0.55
381,381,101.890422731,607.287037712533,GA,200,0.55,200,0.55
382,382,101.890422731,607.287037712533,GA,200,0.55,200,0.55
383,383,101.890422731,607.287037712533,GA,200,0.55,200,0.55
384,384,101.890422731,607.287037712533,GA,200,0.55,200,0.55
385,385,101.890422731,607.287037712533,GA,200,0.55,200,0.55
386,386,101.890422731,607.287037712533,GA,200,0.55,200,0.55
387,387,101.890422731,607.287037712533,GA,200,0.55,200,0.55
388,388,101.890422731,607.287037712533,GA,200,0.55,200,0.55
389,389,101.890422731,607.287037712533,GA,200,0.55,200,0.55
390,390,101.890422731,607.287037712533,GA,200,0.55,200,0.55
391,391,101.890422731,607.287037712533,GA,200,0.55,200,0.55
392,392,101.890422731,607.287037712533,GA,200,0.55,200,0.55
393,393,101.890422731,607.287037712533,GA,200,0.55,200,0.55
394,394,101.890422731,607.287037712533,GA,200,0.55,200,0.55
395,395,101.890422731,607.287037712533,GA,200,0.55,200,0.55
396,396,101.890422731,607.287037712533,GA,200,0.55,200,0.55
397,397,101.890422731,607.287037712533,GA,200,0.55,200,0.55
398,398,101.890422731,607.287037712533,GA,200,0.55,200,0.55
399,399,101.890422731,607.287037712533,GA,200,0.55,200,0.55
400,400,101.890422731,607.287037712533,GA,200,0.55,200,0.55
401,401,101.890422731,607.287037712533,GA,200,0.55,200,0.55
402,402,101.890422731,607.287037712533,GA,200,0.55,200,0.55
403,403,101.890422731,607.287037712533,GA,200,0.55,200,0.55
404,404,101.890422731,607.287037712533,GA,200,0.55,200,0.55
405,405,101.890422731,607.287037712533,GA,200,0.55,200,0.55
406,406,101.890422731,607.287037712533,GA,200,0.55,200,0.55
407,407,101.890422731,607.287037712533,GA,200,0.55,200,0.55
408,408,101.890422731,607.287037712533,GA,200,0.55,200,0.55
409,409,101.890422731,607.287037712533,GA,200,0.55,200,0.55
410,410,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
411,411,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
412,412,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
413,413,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
414,414,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
415,415,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
416,416,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
417,417,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
418,418,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
419,419,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
420,420,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
421,421,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
422,422,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
423,423,101.890422731,595.1009861293079,GA,200,0.55,200,0.55
